"id_11001","id_11002","id_11004","id_11005","id_11007","id_11008","id_11009","id_11013","id_11016","id_11018","id_11021","id_11022","id_11023","id_11024","id_11025","id_11029","id_11030","id_11035","id_11037","id_11038","id_11039","id_11040","id_11044","id_11050","id_11052","id_11053","id_11054","id_11055","id_11056","id_11057","id_12002","id_12005","id_12007","id_12009","id_12014","id_12021","id_12025","id_12026","id_12029","id_12030","id_12034","id_12035","id_12040","id_13001","id_13002","id_13003","id_13004","id_13006","id_13008","id_13010","id_13011","id_13012","id_13013","id_13014","id_13016","id_13017","id_13019","id_13021","id_13023","id_13025","id_13029","id_13031","id_13035","id_13036","id_13037","id_13040","id_13044","id_13046","id_13049","id_13053","id_21001","id_21002","id_21003","id_21004","id_21005","id_21006","id_21007","id_21008","id_21009","id_21010","id_21011","id_21012","id_21013","id_21014","id_21015","id_21016","id_21017","id_21018","id_21019","id_23002","id_23003","id_23009","id_23016","id_23023","id_23024","id_23025","id_23027","id_23032","id_23033","id_23038","id_23039","id_23044","id_23045","id_23047","id_23050","id_23052","id_23060","id_23062","id_23064","id_23077","id_23081","id_23086","id_23088","id_23094","id_23096","id_23097","id_23098","id_23099","id_23100","id_23101","id_23102","id_23103","id_23104","id_23105","id_24001","id_24007","id_24008","id_24009","id_24011","id_24014","id_24016","id_24020","id_24028","id_24033","id_24038","id_24041","id_24043","id_24045","id_24048","id_24054","id_24055","id_24059","id_24062","id_24066","id_24086","id_24094","id_24104","id_24107","id_24109","id_24130","id_24133","id_24134","id_24135","id_24137","id_31003","id_31004","id_31005","id_31006","id_31012","id_31022","id_31033","id_31040","id_31042","id_31043","id_32003","id_32006","id_32010","id_32011","id_32030","id_33011","id_33016","id_33021","id_33029","id_33037","id_33039","id_33040","id_33041","id_34002","id_34003","id_34009","id_34013","id_34022","id_34023","id_34025","id_34027","id_34040","id_34041","id_34042","id_34043","id_35002","id_35005","id_35006","id_35011","id_35013","id_35014","id_35029","id_36006","id_36007","id_36008","id_36010","id_36011","id_36012","id_36015","id_36019","id_37002","id_37007","id_37010","id_37011","id_37012","id_37015","id_37017","id_37018","id_37020","id_38002","id_38008","id_38014","id_38016","id_38025","id_41002","id_41011","id_41018","id_41024","id_41027","id_41034","id_41048","id_41063","id_41081","id_41082","id_42003","id_42004","id_42006","id_42008","id_42010","id_42011","id_42023","id_42025","id_42026","id_42028","id_43002","id_43005","id_43007","id_43010","id_43014","id_43018","id_44001","id_44011","id_44012","id_44013","id_44019","id_44020","id_44021","id_44029","id_44034","id_44036","id_44040","id_44043","id_44045","id_44048","id_44049","id_44052","id_44064","id_44072","id_44073","id_44080","id_44081","id_45017","id_45035","id_45041","id_45057","id_45059","id_45060","id_45061","id_45062","id_45063","id_45064","id_45065","id_46003","id_46013","id_46014","id_46020","id_46021","id_46024","id_46025","id_71002","id_71004","id_71011","id_71016","id_71017","id_71020","id_71022","id_71024","id_71034","id_71037","id_71045","id_71047","id_71053","id_71057","id_71066","id_71067","id_71069","id_71070","id_72003","id_72004","id_72018","id_72020","id_72021","id_72025","id_72029","id_72030","id_72037","id_72038","id_72039","id_72040","id_72041","id_73001","id_73006","id_73009","id_73022","id_73028","id_73032","id_73040","id_73042","id_73066","id_73083","id_73098","id_73107","id_73109"
0,47,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,3,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8,0,0,75,6,6,5,1,7,1,0,6,19,1,7,3,2,0,1,3,0,0,3,0,0,3,0,0,0,0,0,1,0,3,0,1,0,1,0,0,1,1,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,9,2301,1307,20,13,41,10,56,18,251,4,1,1,1,1,1,0,2,1,1,0,1,0,2,0,2,5,21,3,1,1,2,3,1,0,9,3,2,5,172,6,95,2,0,7,1,0,0,23,0,1,1,0,4,3,2,0,0,3,1,0,6,4,4,5,0,0,0,1,0,2,0,0,2,0,0,4,2,0,1,0,1,0,0,1,3,1,8,0,0,7,3,0,1,2,2,96,1,0,1,3,4,0,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,219,1,2,0,12,1,4,0,0,0,0,1,8,0,11,0,0,0,3,1,1,3,3,5,0,0,0,25,0,1,1,5,1,2,1,20,0,0,2,0,0,2,0,0,1,3,0,3,0,4,0,0,0,0,4,0,0,0,0,0,1,2,0,0,3,0,0,1,0,51,13,6,917,45,82,18,1,72,13,2,43,118,36,130,20,10,26,13,18,7,0,15,0,0,10,8,0,1,0,1,3,4,34,2,0,2,0,0,2,9,5,23,71,0,1,2,2,1,0,4,0,0,0,3,0,0,0,1,2,0,5,0,0,0,0,0,0,0,0,2,1,61,0,2,1,0,1,0,0,0,1,1,0,396,492,26147,416,318,968,248,718,65,1204,41,9,19,27,0,69,0,12,2,5,2,7,0,4,2,5,26,281,34,6,22,41,29,20,2,38,69,45,26,1058,38,144,50,15,79,6,69,10,390,16,6,21,6,26,32,100,14,55,52,2,15,48,50,46,37,2,2,0,0,4,6,1,2,4,1,1,12,0,0,3,2,19,1,9,5,92,4,172,1,7,85,28,1,8,13,10,1212,20,7,8,26,39,2,3,7,2,13,7,1,7,8,3,18,3,1,1,0,0,0,0,0,0,7,3,16,0,14,1,4,0,1,0,2,1,1,3,0,13,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,21,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,44,1,4,1,1,4,0,0,1,8,3,9,1,0,2,1,0,2,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,81,27,1476,822,21,105,14,54,4,297,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,3,18,4,0,1,2,0,2,0,0,4,3,1,50,2,8,3,0,10,1,5,0,23,0,1,3,0,1,2,7,0,7,1,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,41,5,97,2,4,24,1,0,1,7,2,89,2,0,3,0,2,1,1,1,0,4,0,0,5,0,2,1,0,0,0,0,0,0,0,1,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,81,9,5,5,1,6,1,0,6,11,3,9,1,3,4,0,1,3,0,2,0,0,3,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,4,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,30,42,1881,27,988,121,78,260,15,33,9,0,5,5,0,11,0,0,0,0,0,1,0,0,0,1,1,25,1,0,5,4,4,3,1,16,52,38,10,427,66,49,15,3,12,2,11,2,53,1,0,0,1,2,6,13,3,13,10,0,3,8,13,14,7,0,0,0,0,0,1,0,0,0,1,0,4,0,0,1,0,3,0,0,1,5,0,4,1,0,8,6,1,3,1,2,131,0,1,0,0,1,0,1,0,1,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,5,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,110,3,12,5,0,9,2,0,4,19,4,13,3,3,6,6,2,1,0,2,0,0,2,2,0,1,0,0,0,1,5,0,0,0,0,0,0,0,1,10,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,245,38,2542,40,53,1961,141,361,9,69,6,3,5,23,0,11,0,3,1,2,0,1,1,0,3,2,6,44,14,4,3,8,10,3,0,3,15,15,7,176,11,19,33,10,35,1,33,0,141,6,4,14,4,23,19,57,9,107,56,0,1,3,13,11,11,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,5,0,0,1,11,0,18,0,1,38,16,1,2,3,2,209,13,1,1,7,12,0,3,6,2,6,1,0,1,4,2,6,0,0,0,0,1,0,0,0,1,1,0,5,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,33,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,6,3,1,65,5,6,0,0,2,0,0,3,14,1,4,0,1,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,27,4,797,8,29,146,2570,453,3,13,62,14,29,189,1,22,0,8,2,3,2,11,0,1,0,2,4,87,18,3,7,14,11,2,1,4,36,88,17,213,14,12,181,5,45,3,190,4,439,30,1,12,1,25,5,32,5,34,80,0,3,7,10,14,2,3,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,4,0,3,0,0,8,6,1,0,1,1,109,3,0,0,1,5,1,0,0,1,3,0,0,0,1,1,4,0,0,0,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,38,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,2,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5,0,101,7,8,1,0,7,1,0,8,12,2,8,3,0,3,1,1,5,0,2,0,0,2,0,0,0,0,0,1,0,3,1,0,0,0,0,1,1,1,2,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,2,0,0,0,0,0,0,0,66,35,2291,20,136,374,441,2311,9,74,25,9,24,54,0,11,0,3,3,0,0,11,0,3,1,4,4,59,4,3,8,7,13,5,0,3,32,85,13,276,22,34,54,6,22,1,62,1,180,8,3,4,2,13,4,38,5,34,38,0,2,16,21,15,5,2,3,0,1,0,1,1,1,1,0,0,3,1,0,0,0,3,0,0,0,1,0,12,0,1,13,7,0,0,6,0,169,3,0,2,5,9,0,1,1,3,4,0,0,1,3,1,5,0,0,0,2,0,0,0,0,0,1,2,3,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,15,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,88,403,2,9,16,7,11,159,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,4,1,1,0,34,5,42,2,2,0,0,1,0,7,1,0,1,0,1,2,1,0,1,0,0,1,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,1,16,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,172,0,1,1,3,1,4,1,0,0,0,2,7,0,3,0,0,2,2,3,1,1,5,2,0,1,0,14,0,0,2,7,0,0,6,16,0,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,12,6,0,183,8,13,3,0,24,3,1,15,15,10,22,13,5,10,6,6,3,0,7,0,0,5,6,0,0,0,0,0,4,11,2,0,0,0,0,2,2,3,12,52,1,0,3,2,2,2,1,0,0,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,1,0,0,0,0,0,0,14,135,1553,68,13,46,11,52,4,5042,2,0,0,3,1,7,0,1,0,0,0,1,0,0,0,1,4,27,5,0,6,12,6,8,0,1,0,3,2,126,8,38,3,1,8,0,3,0,30,0,1,5,1,2,2,11,2,3,7,0,2,6,5,2,15,1,1,0,1,0,3,1,3,3,2,1,6,2,1,3,2,6,0,3,3,42,1,42,1,9,29,10,3,5,14,1,278,4,3,4,5,12,2,5,3,1,10,1,3,3,0,1,6,1,0,0,0,0,0,0,0,0,12,0,6,1,14,4,0,0,0,0,3,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,33,3,3,1,0,1,0,1,0,6,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,4,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,4,134,2,9,19,56,88,0,5,2177,122,47,187,52,123,0,29,2,6,5,28,4,0,0,0,5,32,2,1,5,5,6,3,0,8,26,28,63,192,12,4,48,5,20,0,34,2,163,46,0,6,3,2,0,8,3,2,18,17,51,132,148,292,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1,2,42,0,0,0,3,1,0,0,1,1,0,1,0,0,2,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,41,0,3,8,17,34,1,1,289,834,12,148,23,152,1,33,3,21,2,105,7,2,1,2,8,31,5,0,8,1,9,3,0,1,4,9,10,27,1,0,79,1,32,3,19,15,232,129,0,2,1,4,1,6,1,1,16,6,10,18,25,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,2,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,2,0,0,1,1,0,2,2,0,5,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,4,171,2,16,26,125,121,1,5,138,16,698,149,2,14,0,2,1,1,1,10,0,0,0,0,6,15,2,0,1,0,0,2,0,10,67,105,30,268,17,6,35,2,8,0,27,1,112,13,0,3,0,3,2,6,0,6,13,3,7,15,34,34,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,6,1,0,2,1,0,28,0,0,0,0,1,0,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,22,2,0,1,0,0,0,0,2,5,0,1,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,147,3,4,22,193,132,0,3,187,103,50,1523,5,42,1,3,2,10,1,19,3,2,1,0,4,24,6,1,6,5,7,2,0,0,9,44,16,73,1,6,185,3,34,2,78,1,400,110,1,5,1,13,5,18,1,11,51,1,9,18,10,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,3,3,0,1,0,1,30,0,0,0,0,3,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1,5,3,0,1,45,17,2,8,350,88,0,27,0,5,4,16,22,0,0,0,3,9,0,0,2,0,5,0,0,0,0,4,3,7,2,0,2,1,4,0,3,1,12,15,0,0,0,0,0,2,0,0,3,21,9,24,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,21,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,49,8,4,1,0,3,2,0,2,5,1,12,1,0,2,1,7,1,0,1,0,0,2,2,0,0,0,0,0,0,7,0,0,0,0,0,2,0,1,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,4,84,1,5,8,20,20,1,7,88,60,1,9,42,7392,9,615,101,206,189,221,38,19,4,20,25,367,55,1,135,33,83,16,2,0,1,1,2,39,0,2,50,2,43,9,7,37,296,95,2,4,5,5,2,13,8,5,14,10,11,30,10,75,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,4,5,0,1,1,3,103,1,0,1,0,3,0,5,1,1,1,0,1,0,2,0,5,1,0,1,0,0,0,0,0,0,4,0,2,0,7,0,2,0,0,0,1,0,0,1,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,72,34,9,13,9,28,2,0,0,1,0,1,2,1,0,7,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,13,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,2,1,0,2,0,0,1,4,0,5,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,27,1,2,4,9,6,0,2,51,18,1,6,50,1353,4,3320,30,55,118,69,53,2,3,2,11,133,13,0,44,12,21,5,0,0,4,1,2,12,1,4,9,4,17,3,4,19,111,30,0,3,1,1,1,2,2,0,4,45,17,27,9,104,1,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,2,48,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,36,7,4,0,0,0,0,0,1,3,2,1,1,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,2,1,28,2,4,3,3,2,0,2,8,10,1,2,0,474,5,46,1992,103,7,14,2,13,1,11,47,467,99,11,932,44,244,32,3,0,2,2,0,10,0,0,15,9,40,28,0,94,184,22,0,8,7,3,0,11,11,1,8,0,2,3,1,5,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,8,3,1,4,2,61,1,0,0,2,5,0,2,1,0,2,0,0,1,1,3,8,0,0,0,0,3,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
